state_code,city,name,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
CA,Los Angeles,Mail.com Media Corporation,1/1/2004,1/1/2011,10/21/2008,10/21/2008,4.8082,4.8082,6.6027,1,35000000,2,1,0,0,0,0,web,0,0,0,0,0,1,3.0,1,closed
VA,Viena,DubMeNow,1/1/2008,6/1/2013,8/1/2008,6/5/2012,0.5836,4.4301,1.2521,4,7516703,3,0,0,0,0,1,mobile,1,1,0,0,0,0,1.0,0,closed
TX,Austin,Smooth-Stone,1/1/2008,7/1/2011,8/16/2010,8/16/2010,2.6247,2.6247,2.874,1,48000000,3,0,0,0,1,0,cleantech,1,0,0,0,0,0,5.0,1,closed
CA,Campbell,ONStor,1/1/2000,,6/2/2005,4/18/2008,5.4219,8.3014,8.0055,3,65800000,1,1,0,0,0,0,network_hosting,1,0,0,0,0,1,4.6667,1,acquired
NJ,Hillsborough,Relationship Analytics,8/1/2012,8/1/2013,4/5/2013,5/16/2013,0.6767,0.789,0.0,2,125000,1,0,0,0,0,1,analytics,0,1,0,0,0,0,1.0,0,closed
VA,Potomac Falls,Summize,11/1/2006,,6/1/2007,6/1/2007,0.5808,0.5808,-0.5041,1,750000,3,0,0,0,0,1,search,0,1,0,0,0,0,2.0,1,acquired
GA,Atlanta,JouleX,1/1/2009,,6/10/2011,6/10/2011,2.4384,2.4384,2.3288,1,17000000,2,0,0,0,0,1,enterprise,1,0,0,0,0,0,5.0,1,acquired
CA,San Mateo,Etelos,5/1/1999,1/1/2013,9/30/2009,5/29/2012,10.4247,13.0877,8.9808,3,4087500,3,1,0,0,0,0,enterprise,1,1,0,0,0,0,1.0,0,closed
CA,Santa Barbara,Make It Work,1/1/1995,6/1/2012,11/15/2005,11/15/2005,10.8795,10.8795,15.4986,1,1000000,1,1,0,0,0,0,hardware,0,0,1,0,0,0,2.0,1,closed
TX,Austin,MapMyFitness,2/8/2007,,1/1/2007,6/19/2013,-0.1041,6.3644,5.4822,5,23500000,3,0,0,0,1,0,health,1,0,1,1,1,0,1.75,1,acquired
CA,San Francisco,What They Like,8/29/2007,10/21/2011,8/29/2007,8/29/2007,0.0,0.0,,1,990000,0,1,0,0,0,0,web,0,0,1,0,0,0,2.0,0,closed
AZ,Tempe,FetchBack,4/1/2007,,1/1/2008,1/1/2008,0.7534,0.7534,3.1699,1,1000000,2,0,0,0,0,1,advertising,0,0,1,0,0,0,3.0,1,acquired
MA,Cambridge,Sermo,1/1/2006,,9/1/2006,2/17/2011,0.6658,5.1315,2.7479,4,41000000,2,0,0,1,0,0,health,1,0,1,1,1,0,1.75,1,acquired
OR,Tualatin,Wi-Chi,1/1/2008,12/10/2011,5/15/2008,5/15/2008,0.3699,0.3699,,1,7000000,0,0,0,0,0,1,semiconductor,0,0,1,0,0,0,1.0,1,closed
MA,Cambridge,Alnara Pharmaceuticals,1/1/2008,,10/30/2008,1/28/2010,0.8301,2.0767,1.0027,2,55000000,1,0,0,1,0,0,biotech,0,0,1,1,0,0,2.0,1,acquired
CA,Chicago,Braintree,10/1/2007,,6/29/2011,9/17/2012,3.7452,4.9671,4.6822,2,69000000,2,1,0,0,0,0,software,0,0,1,1,0,0,3.5,1,acquired
CA,Milpitas,Virident Systems,1/1/2006,,5/1/2007,1/28/2013,1.3288,7.0795,4.874,8,129677153,3,1,0,0,0,0,enterprise,1,0,1,1,1,1,3.0,1,acquired
CA,Redwood City,Pearl Therapeutics,1/1/2006,,7/3/2008,4/1/2013,2.5041,7.2521,,6,232000100,0,1,0,0,0,0,biotech,0,0,1,0,1,1,3.6667,1,acquired
CA,Mountain View,Lexity,8/1/2009,,9/1/2009,3/3/2011,0.0849,1.5863,2.1151,2,5700000,3,1,0,0,0,0,enterprise,0,1,1,0,0,0,4.0,1,acquired
MA,Framingham,Diligent Technologies,1/1/2002,,8/21/2007,8/21/2007,5.6384,5.6384,4.2493,1,10500000,1,0,0,1,0,0,security,0,0,0,0,0,1,4.0,1,acquired
NY,Rye Brook,eBillme,10/1/2004,6/15/2012,9/20/2006,9/1/2008,1.9699,3.9205,,2,23000000,0,0,1,0,0,0,ecommerce,1,0,0,0,0,0,3.0,1,closed
WA,Redmond,Smilebox,8/28/2000,,2/1/2006,2/23/2010,5.4329,9.4959,,3,14000000,0,0,0,0,0,1,photo_video,0,0,1,1,0,0,3.0,1,acquired
CA,San Mateo,B-hive Networks,1/1/2005,,8/25/2006,8/25/2006,1.6466,1.6466,,2,7500000,0,1,0,0,0,0,software,0,1,1,0,0,0,2.0,1,acquired
NY,Brooklyn,Hot Potato,1/1/2009,,11/25/2009,11/25/2009,0.8986,0.8986,0.4137,1,1420000,3,0,1,0,0,0,social,0,0,1,0,0,0,16.0,1,acquired
WA,Seattle,Kashless,9/1/2008,12/25/2010,10/29/2008,2/4/2011,0.1589,2.4274,-0.1699,2,9000000,2,0,0,0,0,1,ecommerce,1,0,1,0,0,0,1.0,1,closed
PA,Yardley,Three Screen Games,1/1/2009,3/14/2012,10/7/2009,10/7/2009,0.7644,0.7644,,1,500000,0,0,0,0,0,1,games_video,1,0,0,0,0,0,1.0,1,closed
CA,Mountain View,LaunchGram,1/10/2012,,1/23/2012,10/1/2012,0.0356,0.726,0.474,2,70000,2,1,0,0,0,0,news,0,1,0,0,0,0,1.0,1,acquired
CA,Carlsbad,BrightQube,10/1/2006,10/1/2009,5/1/2007,5/27/2008,0.5808,1.6548,,2,850000,0,1,0,0,0,0,ecommerce,0,1,1,0,0,0,1.0,1,closed
CA,Santa Monica,ServiceMesh,1/1/2008,,11/16/2011,11/16/2011,3.8767,3.8767,3.0027,1,15000000,2,1,0,0,0,0,enterprise,1,0,0,0,0,0,1.0,1,acquired
CA,San Francisco,Lookery,8/1/2007,,2/7/2008,9/4/2008,0.5205,1.0959,0.2521,2,3150000,2,1,0,0,0,0,web,0,1,1,0,0,0,11.5,1,acquired
CA,San Francisco,Wantful,1/1/2011,9/6/2013,3/20/2012,3/20/2012,1.2164,1.2164,1.4164,1,5500000,2,1,0,0,0,0,ecommerce,0,0,1,0,0,0,8.0,1,closed
CA,San Rafael,Zep Solar,1/1/2009,,11/20/2013,11/20/2013,4.8877,4.8877,3.2877,1,10571182,1,1,0,0,0,0,cleantech,0,0,1,0,0,0,1.0,0,acquired
CA,Hollywood,Help Me Rent Magazine,1/1/2010,5/1/2012,8/1/2010,8/1/2010,0.5808,0.5808,,1,500000,0,1,0,0,0,0,real_estate,0,1,0,0,0,0,1.0,0,closed
CA,Berkeley,MOG,6/1/2005,,5/4/2006,2/26/2010,0.9233,4.7425,0.6712,7,24900000,3,1,0,0,0,0,music,1,1,1,0,0,0,3.0,1,acquired
CA,Pasadena,Loud3r,9/1/2007,7/15/2012,6/5/2009,12/28/2009,1.7616,2.326,0.8767,2,3529175,3,1,0,0,0,0,web,1,0,1,0,0,0,1.0,0,closed
NY,New York,Oyster.com,3/1/2008,,3/1/2008,10/11/2012,0.0,4.6164,3.2904,4,23400000,3,0,1,0,0,0,travel,0,0,1,1,1,0,2.25,1,acquired
CA,San Jose,LogLogic,1/1/2002,,5/26/2009,5/26/2009,7.4027,7.4027,7.4,1,8800000,3,1,0,0,0,0,security,0,0,0,0,0,1,5.0,1,acquired
NY,New York,StyleTrek,2/1/2010,1/1/2012,2/1/2010,2/1/2010,0.0,0.0,0.3288,1,1500000,1,0,1,0,0,0,fashion,0,0,0,0,0,0,6.0,1,closed
CA,San Diego,Sequoia Communications,1/1/2000,1/1/2011,11/9/2004,6/2/2009,4.8603,9.4247,,7,74000000,0,1,0,0,0,0,semiconductor,1,0,0,0,1,1,2.0,1,closed
OR,Portland,SnapNames,1/1/2000,,6/1/2001,12/31/2001,1.4164,2.0,7.0055,3,8800000,2,0,0,0,0,1,network_hosting,0,0,1,1,0,0,1.0,0,acquired
CA,San Francisco,Simple Star,1/1/2001,,8/1/2003,8/10/2005,2.5808,4.6082,0.5808,2,7100000,3,1,0,0,0,0,web,0,1,1,0,0,0,1.5,1,acquired
MA,Cambridge,StyleFeeder,5/3/2006,,9/1/2007,5/1/2009,1.3315,2.9973,2.1616,3,3500000,6,0,0,1,0,0,ecommerce,1,1,1,0,0,0,1.6667,1,acquired
CA,Sunnyvale,FlashSoft,11/25/2009,,6/28/2011,6/28/2011,1.589,1.589,1.1863,1,3000000,2,1,0,0,0,0,software,0,0,1,0,0,0,2.0,1,acquired
NY,Kenmore,TrustDegrees,3/1/2011,1/1/2012,4/17/2011,6/9/2011,0.1288,0.274,0.3068,2,11000,1,0,1,0,0,0,web,0,1,0,0,0,0,1.0,0,closed
CA,Laguna Niguel,Symwave,1/1/2001,,7/18/2007,8/6/2009,6.5452,8.6,5.0027,3,26200000,1,1,0,0,0,0,semiconductor,1,0,0,0,1,0,2.5,1,acquired
CA,Mountain View,Clearwell Systems,12/6/2004,5/19/2011,4/4/2006,8/22/2007,1.3259999999999998,2.7096,4.3699,2,29000000,3,1,0,0,0,0,software,0,0,0,1,1,0,2.5,1,acquired
CA,Mountain View,Impeva,1/1/2004,3/16/2012,11/3/2008,11/3/2008,4.8438,4.8438,,1,10000000,0,1,0,0,0,0,software,0,0,0,1,0,0,2.0,0,closed
CA,La Jolla,Nettle,10/4/2010,1/1/2012,8/11/2011,8/11/2011,0.8521,0.8521,0.0,1,500000,3,1,0,0,0,0,web,0,1,0,0,0,0,3.0,1,closed
CA,Redwood City,CubeTree,1/1/2008,,2/1/2008,11/2/2009,0.0849,1.8384,1.4164,3,11500000,3,1,0,0,0,0,enterprise,0,1,1,1,0,0,1.5,1,acquired
TX,Austin,Infochimps,7/14/2009,,9/14/2010,6/4/2013,1.1699,3.8932,2.3014,5,5350000,3,0,0,0,1,0,enterprise,0,1,1,0,0,0,3.0,1,acquired
CA,San Francisco,Songbird,2/1/2006,6/28/2013,10/2/2006,1/27/2010,0.6658,3.989,5.0849,3,11015719,4,1,0,0,0,0,mobile,1,0,1,0,0,0,2.0,1,closed
CA,San Francisco,SimpleGeo,5/1/2009,,11/10/2009,5/18/2010,0.5288,1.0466,1.2959,3,9807367,3,1,0,0,0,0,advertising,0,1,1,0,0,0,8.6667,1,acquired
CA,San Francisco,1000memories,7/1/2010,,1/1/2010,2/16/2011,-0.4959,0.6301,0.589,2,2535000,2,1,0,0,0,0,web,0,1,1,0,0,0,5.0,1,acquired
TX,Addison,SensorLogic,1/1/2002,,6/19/2007,12/13/2010,5.4658,8.9534,8.8384,3,19000000,2,0,0,0,1,0,enterprise,1,0,0,1,1,0,5.3333,1,acquired
CA,Mountain View,TouristEye,2/1/2010,,2/1/2010,11/6/2012,0.0,2.7644,1.1616,3,475000,1,1,0,0,0,0,travel,0,1,0,0,0,0,4.0,0,acquired
NY,New York,Oberon Media,1/1/2003,,10/6/2008,11/10/2010,5.7671,7.862999999999999,9.2575,2,36000000,1,0,1,0,0,0,games_video,1,0,0,1,0,0,1.0,1,acquired
CA,Pleasanton,Arroyo Video Solutions,1/1/2002,,3/2/2005,3/2/2005,3.1671,3.1671,,1,12000000,0,1,0,0,0,0,games_video,0,0,0,0,1,0,5.0,1,acquired
CA,San Diego,Aragon Pharmaceuticals,1/1/2009,,5/27/2009,10/4/2012,0.4,3.7589,3.0,4,122000000,1,1,0,0,0,0,biotech,0,0,1,1,1,1,2.5,1,acquired
NY,New York,#waywire,6/1/2012,,6/30/2012,6/30/2012,0.0795,0.0795,0.5014,1,1750000,2,0,1,0,0,0,news,0,0,0,0,0,0,5.0,1,acquired
NY,New York,Feedtrace,8/10/2009,,3/1/2010,3/1/2010,0.5562,0.5562,-0.0247,1,130000,2,0,1,0,0,0,web,0,1,0,0,0,0,1.0,0,acquired
OH,Cleveland,Five Star Technologies,1/1/1999,2/2/2012,11/30/2006,11/24/2009,7.9178,10.9041,,3,13222860,0,0,0,0,0,1,other,1,0,0,0,0,0,3.0,1,closed
IN,Indianapolis,Vontoo,1/1/2005,10/31/2012,2/17/2009,2/24/2011,4.1315,6.1507,5.5699,2,2192000,3,0,0,0,0,1,public_relations,1,0,0,1,0,0,3.0,0,closed
MA,Cambridge,Allurent,1/1/2005,,2/22/2010,2/22/2010,5.1452,5.1452,2.0,1,2000000,1,0,0,1,0,0,web,1,0,0,0,0,0,1.0,1,acquired
CA,Emeryville,Quantivo,1/1/2005,,1/9/2008,12/16/2009,3.0219,4.9589,6.5836,2,9400000,2,1,0,0,0,0,analytics,0,0,1,0,0,0,2.0,1,acquired
CA,Mountain View,Crossing Automation,1/1/2003,,5/5/2008,3/23/2010,5.3452,7.2274,,4,13045000,0,1,0,0,0,0,semiconductor,0,0,1,1,0,0,2.0,1,acquired
CA,San Francisco,Scrapblog,1/1/2006,,3/6/2006,2/5/2010,0.1753,4.0986,0.7342,4,10000000,3,1,0,0,0,0,web,0,0,1,1,1,0,1.25,1,acquired
CA,San Mateo,Yield Software,1/1/2007,,6/4/2008,6/4/2008,1.4247,1.4247,1.0,1,6000000,1,1,0,0,0,0,advertising,0,0,0,1,0,0,2.0,1,acquired
PA,Lancaster,FlyCast,1/1/2006,1/1/2013,1/1/2008,7/22/2009,2.0,3.5562,4.5699,2,2100000,1,0,0,0,0,1,mobile,1,1,0,0,0,0,2.0,0,closed
WA,Seattle,Off & Away,12/1/2009,,5/3/2010,10/21/2010,0.4192,0.8877,0.0849,2,3250000,3,0,0,0,0,1,travel,1,0,1,0,0,0,1.0,1,acquired
CA,San Jose,CypherMax,1/1/2000,9/10/2012,7/27/2006,2/25/2007,6.5726,7.1562,,3,148000000,0,1,0,0,0,0,hardware,1,0,0,1,0,0,3.5,1,closed
CA,Thousand Oaks,Nexsan,1/1/2000,,12/1/2003,4/18/2009,3.9178,9.3014,10.7507,2,24500000,1,1,0,0,0,0,hardware,1,0,1,0,0,0,2.0,1,acquired
UT,Provo,Tipping Bucket,4/8/2009,1/1/2012,4/1/2009,3/1/2010,-0.0192,0.8959,1.063,2,72000,1,0,0,0,0,1,enterprise,0,1,0,0,0,0,1.0,0,closed
CA,Palo Alto,Qlusters,1/1/2001,9/11/2008,8/8/2007,8/8/2007,6.6027,6.6027,4.0027,1,10360000,1,1,0,0,0,0,other,0,0,0,0,1,0,5.0,1,closed
NY,New York,Producteev,7/8/2008,,7/15/2008,2/1/2010,0.0192,1.5699,2.4849,3,1310000,2,0,1,0,0,0,software,0,1,0,0,0,0,6.0,1,acquired
NY,New York,SpinTheCam,2/12/2010,2/17/2012,1/1/2010,1/1/2010,-0.1151,-0.1151,0.0466,1,150000,1,0,1,0,0,0,games_video,0,1,0,0,0,0,1.0,0,closed
CA,Los Gatos,Amalfi Semiconductor,1/1/2003,,2/1/2006,4/24/2012,3.0877,9.3178,0.4959,3,64000000,2,1,0,0,0,0,semiconductor,1,0,0,1,1,0,3.3333,1,acquired
OH,Columbus,Dormzy,5/1/2010,3/1/2013,5/1/2010,5/1/2010,0.0,0.0,0.0,1,250000,1,0,0,0,0,1,ecommerce,0,1,0,0,0,0,1.0,0,closed
CA,Pasadena,iChange,1/1/2008,,10/1/2007,2/1/2010,-0.2521,2.0877,1.4164,3,1830000,1,1,0,0,0,0,health,0,1,1,0,0,0,2.0,0,acquired
OR,Portland,AppFog,8/1/2010,,1/1/2011,8/10/2011,0.4192,1.0247,0.7726,2,9800000,4,0,0,0,0,1,enterprise,0,0,1,1,0,0,4.5,1,acquired
CA,San Francisco,HotPads,5/4/2005,,3/1/2007,3/1/2007,1.8247,1.8247,3.8959,1,2300000,3,1,0,0,0,0,web,0,0,1,0,0,0,1.0,0,acquired
WA,Redmond,Sampa,3/1/2005,7/17/2009,8/1/2007,4/2/2008,2.4192,3.0904,-0.1616,2,1310000,4,0,0,0,0,1,web,0,1,0,0,0,0,1.0,0,closed
CA,San Francisco,DanceJam,4/1/2007,1/1/2011,5/1/2007,2/1/2008,0.0822,0.8384,0.0,2,4500000,5,1,0,0,0,0,games_video,0,1,0,1,0,0,5.5,1,closed
CA,Foster City,Right90,1/1/2003,,2/28/2005,9/23/2008,2.1616,5.7315,5.0027,3,22000000,1,1,0,0,0,0,software,0,0,1,1,1,0,2.6667,1,acquired
CA,San Francisco,SocialMedia.com,1/1/2007,,9/1/2007,1/29/2009,0.6658,2.0795,3.0301,3,10000000,3,1,0,0,0,0,advertising,0,1,1,1,0,0,2.6667,1,acquired
NY,New York,BuyWithMe,3/1/2009,,1/20/2010,6/1/2011,0.8904,2.2521,2.6603,4,36500000,3,0,1,0,0,0,ecommerce,0,0,1,1,1,0,1.5,1,acquired
CO,Denver,Photobucket,6/1/2003,,3/1/2005,5/14/2013,1.7507,9.9589,9.3425,7,33672656,3,0,0,0,0,1,web,1,0,1,1,0,0,2.0,1,acquired
CA,Cupertino,XtremIO,1/1/2009,,11/11/2009,12/5/2011,0.8603,2.926,3.0,3,19000000,1,1,0,0,0,0,enterprise,0,0,1,1,0,0,2.0,1,acquired
CA,Sunnyvale,Level 5 Networks,1/1/2002,,6/20/2005,6/20/2005,3.4685,3.4685,2.0,1,30000000,1,1,0,0,0,0,semiconductor,0,0,0,1,0,0,4.0,1,acquired
CA,Mountain View,Votizen,3/19/2009,,9/23/2010,2/24/2012,1.5151,2.937,2.6384,2,2250000,2,1,0,0,0,0,web,1,0,0,0,0,0,8.5,1,acquired
CA,Arcadia,Siimpel Corporation,1/1/2000,,11/11/2005,12/16/2009,5.8658,9.9644,8.1699,6,53818873,1,1,0,0,0,0,hardware,1,0,0,0,1,0,4.25,1,acquired
CA,San Mateo,TalkPlus,2/1/2004,5/7/2008,10/1/2006,10/1/2006,2.6658,2.6658,,1,5500000,0,1,0,0,0,0,web,0,0,1,0,0,0,1.0,1,closed
WA,Bellevue,Napera Networks,12/1/2006,,11/29/2008,11/29/2008,1.9973,1.9973,-0.0822,1,6000000,2,0,0,0,0,1,network_hosting,0,0,1,0,0,0,1.0,1,acquired
CA,Redwood City,NebuAd,1/1/2006,5/20/2009,7/1/2007,9/1/2007,1.4959,1.6658,0.0,2,30150000,3,1,0,0,0,0,advertising,0,0,1,1,0,0,1.5,1,closed
CA,Brisbane,Tercica,1/1/2002,,10/14/2005,7/6/2007,3.7863,5.5123,,2,83000000,0,1,0,0,0,0,biotech,1,0,0,0,0,0,1.0,0,acquired
NY,New York,Robotgalaxy,1/1/2006,12/9/2012,1/1/2007,9/16/2008,1.0,2.7096,,2,12000000,0,0,1,0,0,0,games_video,0,0,1,1,0,0,1.0,0,closed
CA,Sunnyvale,PasswordBank,1/1/2008,,3/1/2008,7/1/2009,0.1644,1.4986,3.1644,2,3500000,2,1,0,0,0,0,software,0,1,1,0,0,0,1.0,0,acquired
CA,Palo Alto,SnapTell,1/1/2006,,6/7/2007,6/7/2007,1.4301,1.4301,2.3452,1,4000000,3,1,0,0,0,0,software,0,0,1,0,0,0,4.0,1,acquired
CA,Yorba Linda,Gigi Hill,1/1/2009,7/16/2013,6/15/2011,8/8/2012,2.4521,3.6027,,2,4000000,0,1,0,0,0,0,manufacturing,0,0,1,0,0,0,1.0,1,closed
CA,Sunnyvale,CloudShield Technologies,1/1/2000,,10/28/2005,9/17/2007,5.8274,7.7151,10.0082,2,25000000,1,1,0,0,0,0,software,1,0,0,0,0,0,4.5,1,acquired
NY,New York,Instinctiv,8/1/2007,,6/1/2008,5/5/2011,0.8356,3.7616,0.9041,3,1420698,1,0,1,0,0,0,mobile,1,1,0,0,0,0,2.0,1,acquired
CA,Campbell,Anchor Bay Technologies,10/1/2001,,5/16/2003,1/29/2007,1.6219,5.3315,-3.7507,2,10000000,1,1,0,0,0,0,semiconductor,1,0,1,0,0,0,3.0,1,acquired
CA,Palo Alto,Waze,1/1/2007,,3/1/2008,10/18/2011,1.1644,4.7973,2.326,3,67000000,5,1,0,0,0,0,transportation,0,0,1,1,1,0,2.6667,1,acquired
CA,San Carlos,Aster Data Systems,7/1/2005,,11/1/2005,9/22/2010,0.337,5.2301,4.1726,4,53000000,3,1,0,0,0,0,analytics,0,1,1,1,1,0,4.5,1,acquired
CA,Los Angeles,Diversion,5/1/2010,6/1/2012,10/18/2010,7/22/2011,0.4658,1.2247,0.0,2,300000,2,1,0,0,0,0,games_video,0,1,0,1,0,0,2.0,1,closed
CA,Palo Alto,Codesion,1/1/2002,,9/1/2007,7/1/2010,5.6685,8.5014,6.7534,3,1400000,2,1,0,0,0,0,software,0,1,0,0,0,0,1.0,0,acquired
CA,San Francisco,Xoopit,1/1/2004,,12/1/2006,4/2/2008,2.9178,4.2548,2.0027,2,6500000,3,1,0,0,0,0,web,0,0,1,0,0,0,7.0,1,acquired
CA,San Francisco,One Block Off the Grid (1BOG),11/1/2008,,2/11/2010,2/11/2010,1.2795,1.2795,2.7041,1,5000000,3,1,0,0,0,0,cleantech,0,0,1,0,0,0,1.0,1,acquired
WA,Seattle,Appature,1/1/2007,,12/7/2009,7/13/2012,2.9342,5.5342,3.9178,2,9600000,2,0,0,0,0,1,enterprise,0,0,1,0,0,0,3.0,1,acquired
WA,Bellevue,Action Engine,2/1/2000,,5/1/2000,7/1/2007,0.2466,7.4164,3.9178,5,58200000,3,0,0,0,0,1,mobile,0,0,1,1,1,1,1.4,1,acquired
MA,Acton,Blackwave,1/1/2006,,12/1/2006,9/30/2009,0.9151,3.7479,0.5808,3,28000000,2,0,0,1,0,0,network_hosting,0,0,1,1,1,0,2.6667,1,acquired
TX,Dallas,SoftLayer,1/1/2005,,9/30/2009,3/25/2010,4.7479,5.2301,5.8548,2,30000000,3,0,0,0,1,0,network_hosting,1,0,0,0,0,0,1.0,0,acquired
CA,Palo Alto,Mytopia,1/1/2007,,1/1/2008,3/1/2009,1.0,2.1644,4.3644,2,3500000,2,1,0,0,0,0,games_video,0,1,1,0,0,0,2.0,0,acquired
MA,Newton,JackPot Rewards,1/1/2008,1/1/2012,2/1/2008,2/1/2008,0.0849,0.0849,-1.0,1,16700000,2,0,0,1,0,0,web,0,0,1,0,0,0,4.0,0,closed
AZ,Tempe,Andigilog,1/1/1996,7/8/2012,2/20/2007,2/20/2007,11.1452,11.1452,,1,18000000,0,0,0,0,0,1,semiconductor,0,0,0,1,0,0,7.0,1,closed
CA,Sunnyvale,BARRX Medical,1/1/2003,,7/14/2010,7/14/2010,7.537000000000001,7.537000000000001,7.0055,1,15000000,1,1,0,0,0,0,medical,0,0,0,0,0,1,6.0,1,acquired
CA,Santa Clara,Power Analog Microelectronics,1/1/2004,9/18/2012,12/1/2007,12/1/2007,3.9178,3.9178,,2,12000000,0,1,0,0,0,0,hardware,0,0,1,1,0,0,4.0,1,closed
OH,Toledo,Classiphix,9/19/2009,5/1/2013,1/1/2011,1/1/2011,1.2849,1.2849,0.0,1,15000,1,0,0,0,0,1,ecommerce,0,1,0,0,0,0,1.0,0,closed
WA,Seattle,StartupDigest,11/16/2009,,3/9/2011,3/9/2011,1.3096,1.3096,1.3096,1,200000,3,0,0,0,0,1,news,1,0,0,0,0,0,1.0,0,acquired
CA,Carlsbad,WiLinx,1/1/2003,1/4/2012,1/10/2007,1/10/2007,4.0274,4.0274,,1,15000000,0,1,0,0,0,0,semiconductor,0,0,0,0,1,0,1.0,0,closed
CA,San Francisco,Cohuman,10/9/2009,,9/9/2009,1/1/2011,-0.0822,1.2301,0.3151,2,1400000,2,1,0,0,0,0,enterprise,0,1,0,0,0,0,3.0,0,acquired
NY,New York,Correlix,1/1/2006,5/1/2013,2/19/2005,2/14/2012,-0.8658,6.1233,5.0027,4,11400000,1,0,1,0,0,0,enterprise,1,0,0,1,0,0,3.0,1,closed
CA,Fremont,Redwood Systems,1/1/2008,,10/3/2008,5/30/2012,0.7562,4.4137,2.7836,4,34250000,2,1,0,0,0,0,cleantech,1,0,1,1,1,0,2.25,1,acquired
TX,Austin,OtherInbox,1/1/2008,,1/1/2008,9/20/2010,0.0,2.7205,1.0027,4,3800000,4,0,0,0,1,0,messaging,0,1,1,0,0,0,4.75,1,acquired
CA,San Mateo,M-Factor,1/1/2003,,6/14/2007,2/10/2009,4.4521,6.1151,6.5863,2,10100000,1,1,0,0,0,0,software,1,0,0,0,1,0,3.0,1,acquired
CA,Santa Clara,Athena Design Systems,1/1/2003,1/1/2012,1/29/2007,1/29/2007,4.0795,4.0795,,1,4000000,0,1,0,0,0,0,software,0,0,0,1,0,0,6.0,1,closed
CA,San Mateo,Servo Software,1/1/2008,,12/15/2009,12/15/2009,1.9562,1.9562,1.9562,1,3011408,3,1,0,0,0,0,software,0,0,0,1,0,0,1.0,1,acquired
CA,San Mateo,Levanta,1/1/1998,5/9/2008,9/23/2007,9/23/2007,9.7315,9.7315,6.0027,1,8000000,1,1,0,0,0,0,software,1,0,0,0,0,0,3.0,1,closed
CA,San Mateo,EdgeSpring,7/1/2010,,7/1/2010,5/17/2013,0.0,2.8795,2.3397,2,12700000,1,1,0,0,0,0,analytics,0,0,1,0,0,0,1.5,1,acquired
CA,Torrance,DotSpots,9/1/2007,4/15/2012,9/1/2007,9/1/2007,0.0,0.0,0.3342,1,300000,4,1,0,0,0,0,public_relations,0,1,0,0,0,0,2.0,0,closed
CA,San Francisco,about.me,2/5/2013,,2/5/2013,2/5/2013,0.0,0.0,-1.8027,1,5675000,2,1,0,0,0,0,web,1,0,0,0,0,0,4.0,1,acquired
CA,Santa Monica,Republic Project,8/1/2008,,9/1/2012,9/1/2012,4.0877,4.0877,4.6685,1,1000000,2,1,0,0,0,0,advertising,0,1,0,0,0,0,5.0,1,acquired
FL,Altamonte Springs,Hit Systems,9/1/2008,1/10/2013,9/1/2008,9/1/2008,0.0,0.0,,1,125000,0,0,0,0,0,1,enterprise,0,1,0,0,0,0,1.0,0,closed
CT,Westport,Yamisee,1/1/2010,7/1/2013,3/24/2010,12/15/2010,0.2247,0.9534,0.5808,2,700000,2,0,0,0,0,1,web,0,1,0,0,0,0,2.5,0,closed
WA,Seattle,Thinkfuse,8/1/2010,,11/1/2010,3/24/2011,0.2521,0.6438,1.2685,2,532000,2,0,0,0,0,1,enterprise,0,1,0,0,0,0,5.0,1,acquired
CA,Palo Alto,EchoSign,7/15/2005,,10/1/2005,10/1/2007,0.2137,2.2137,4.6301,2,8500000,3,1,0,0,0,0,web,0,0,1,1,0,0,1.0,1,acquired
WA,Seattle,PI Corporation,1/1/2003,,7/27/2006,7/27/2006,3.5699,3.5699,5.8795,1,9400000,3,0,0,0,0,1,network_hosting,0,0,0,1,0,0,1.0,1,acquired
RI,Providence,"MoveableCode, Inc.",1/1/2010,1/14/2012,1/1/2009,4/1/2012,-1.0,2.2493,1.7479,2,350000,1,0,0,0,0,1,mobile,0,1,0,0,0,0,1.0,1,closed
NY,New York,Daylife,4/1/2006,,6/1/2007,6/16/2009,1.1671,3.2110000000000003,0.7534,2,12300000,3,0,1,0,0,0,enterprise,0,0,0,1,1,0,1.5,1,acquired
MA,Chelmsford,Desktone,1/1/2006,,7/30/2007,12/16/2011,1.5753,5.9589,4.4164,5,25413298,1,0,0,1,0,0,network_hosting,1,0,1,1,0,0,3.0,1,acquired
CA,San Francisco,Pulse,5/1/2010,,10/6/2010,6/16/2011,0.4329,1.126,2.6904,2,9800000,2,1,0,0,0,0,news,0,1,1,0,0,0,4.5,1,acquired
CA,San Francisco,Opzi,5/1/2010,7/1/2013,1/1/2010,9/1/2010,-0.3288,0.337,0.4082,2,1015000,2,1,0,0,0,0,games_video,0,1,0,0,0,0,5.0,1,closed
CO,Boulder,Standing Cloud,1/1/2009,,1/1/2009,6/21/2012,0.0,3.4712,0.0,5,10000003,2,0,0,0,0,1,enterprise,1,0,1,1,0,0,1.5,1,acquired
